Site Name,State,Latitude,Longitude,Bat Species,Bat ID,Mass (prior resp),Sex,Age,Date Captured,Forearm Length
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU87,8.6,Male,Adult,19/09/2017,28.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU88,8.6,Male,Adult,19/09/2017,36.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU89,8.1,Male,Adult,19/09/2017,36
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU90,7.4,Male,Adult,19/09/2017,36.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU91,7,Male,Young of the Year,19/09/2017,36.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU92,8.3,Male,Adult,19/09/2017,37.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU93,9.5,Male,Adult,19/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO6,8.9,Male,Adult,18/09/2017,39
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO7,8.8,Male,Adult,18/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO8,7.9,Male,Adult,18/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO9,5.7,Male,Adult,18/09/2017,38.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO10,7.6,Male,Adult,18/09/2017,39.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO11,8.2,Male,Adult,18/09/2017,39.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO12,7.8,Male,Adult,18/09/2017,37.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO13,7.6,Male,Adult,18/09/2017,38.9
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO14,9.3,Male,Adult,18/09/2017,40.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO15,8.6,Male,Adult,18/09/2017,38.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO16,8.7,Male,Adult,18/09/2017,34.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO17,8.5,Male,Adult,18/09/2017,40
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO18,8,Male,Adult,18/09/2017,38.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO19,10,Male,Adult,18/09/2017,39.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO20,8.1,Male,Adult,18/09/2017,37.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO21,7.9,Male,Adult,18/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO22,8.5,Male,Adult,18/09/2017,39.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO23,9.3,Male,Adult,20/09/2017,38.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO24,7,Male,Adult,25/09/2017,39.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO25,8.4,Male,Adult,25/09/2017,37.7
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO26,8.5,Male,Adult,25/09/2017,38.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO27,9.5,Male,Adult,25/09/2017,40.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO28,9.3,Male,Adult,25/09/2017,39
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO29,8.4,Male,Adult,25/09/2017,39.7
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO30,10.3,Female,Adult,25/09/2017,39.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO31,7.5,Male,Young of the Year,25/09/2017,38.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO32,8.5,Male,Adult,27/09/2017,39.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO33,8.4,Male,Adult,27/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO34,9.6,Male,Adult,27/09/2017,39
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO35,9.4,Male,Adult,27/09/2017,40.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO36,8.4,Male,Adult,27/09/2017,37.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO37,8.9,Male,Adult,27/09/2017,39.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO38,10,Male,Adult,27/09/2017,39.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO39,7.6,Male,Adult,27/09/2017,38
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO40,9,Male,Adult,27/09/2017,39.9
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO41,6.3,Male,Young of the Year,27/09/2017,37.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO42,8.6,Male,Adult,27/09/2017,38.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO43,8.6,Male,Adult,27/09/2017,37.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO44,9.4,Male,Adult,27/09/2017,38.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO45,8.6,Male,Adult,27/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO46,8.2,Male,Adult,27/09/2017,38.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO47,8.9,Male,Adult,28/09/2017,37.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO48,9.5,Male,Adult,28/09/2017,37.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO49,9.8,Male,Adult,28/09/2017,37.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO50,8,Male,Adult,28/09/2017,37.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO51,9,Male,Adult,28/09/2017,39.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO52,9.9,Male,Adult,28/09/2017,39
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO53,8.7,Male,Adult,28/09/2017,38.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO54,7.9,Male,Adult,19/09/2017,38.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO55,8.1,Male,Adult,19/09/2017,39.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO56,9.5,Male,Adult,28/09/2017,38.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU99,6.2,Female,Adult,22/02/2018,35.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU100,8.6,Female,Adult,22/02/2018,37.1
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU101,6,Male,Adult,22/02/2018,36
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU102,7.5,Female,Adult,22/02/2018,38.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU103,8.4,Female,Adult,22/02/2018,38.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU104,7.1,Male,Adult,22/02/2018,37.3
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU105,6.6,Male,Adult,22/02/2018,37.7
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU106,8,Female,Adult,22/02/2018,38
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU107,7.6,Male,Adult,22/02/2018,36.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU108,7,Male,Adult,22/02/2018,39.9
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU109,6.8,Male,Adult,22/02/2018,37
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU110,7.1,Male,Adult,22/02/2018,35.8
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU111,6.1,Male,Adult,22/02/2018,36.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU112,6.6,Male,Adult,22/02/2018,38.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU113,6.9,Male,Adult,22/02/2018,38.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU114,6.6,Male,Adult,22/02/2018,37.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU115,6,Male,Adult,22/02/2018,36.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU116,6.5,Male,Adult,22/02/2018,36.7
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU117,7.9,Male,Adult,22/02/2018,37.9
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU118,7.4,Male,Adult,22/02/2018,36.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU119,6.3,Male,Adult,22/02/2018,36.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU120,7.2,Male,Adult,22/02/2018,37
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU121,6.9,Male,Adult,22/02/2018,37.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis lucifugus,MYLU122,6.5,Male,Adult,22/02/2018,37.6
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO59,7.7,Male,Adult,22/02/2018,38.4
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO60,8.1,Male,Adult,22/02/2018,40.2
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO61,7.5,Male,Adult,22/02/2018,39
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO62,7.2,Female,Adult,22/02/2018,38.5
Lick Creek Cave,MT,47.12429,-111.006973,Myotis volans,MYVO63,6.6,Male,Adult,22/02/2018,39
Lick Creek Cave,MT,47.12429,-111.006973,Myotis evotis,MYEV110,6,Male,Adult,22/02/2018,38.1
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO3,9.3,Female,Adult,7/02/2017,42.5
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO4,9.3,Female,Adult,7/02/2017,45
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO5,9.3,Female,Adult,7/02/2017,42
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO6,9.1,Female,Adult,7/02/2017,44.3
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO7,9.5,Female,Adult,7/02/2017,45.3
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO8,9.7,Female,Adult,7/02/2017,44.6
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO9,10.2,Male,Adult,7/02/2017,42.3
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO10,9.5,Female,Adult,7/02/2017,43.4
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO11,9.7,Female,Adult,7/02/2017,43.8
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO12,9.2,Female,Adult,7/02/2017,43.2
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO13,9,Female,Adult,7/02/2017,42.6
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO14,10,Female,Adult,7/02/2017,45.9
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO15,9,Female,Adult,7/02/2017,42.8
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO16,8.6,Female,Adult,7/02/2017,42.2
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO17,8.6,Male,Adult,7/02/2017,43.8
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO18,8.6,Female,Adult,7/02/2017,43.4
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO19,10.3,Female,Adult,7/02/2017,45.9
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO20,9.6,Female,Adult,7/02/2017,42.7
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO21,9.1,Female,Adult,7/02/2017,44.5
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO22,8.5,Female,Adult,7/02/2017,43.1
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO23,8.3,Male,Adult,7/02/2017,42.8
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO24,7.3,Male,Adult,7/02/2017,42.3
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO25,7.4,Male,Adult,7/02/2017,40.4
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO26,9.5,Female,Adult,7/02/2017,45.1
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO27,7.3,Male,Adult,7/02/2017,42.1
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO28,7.9,Male,Adult,7/02/2017,42
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO29,11.3,Female,Adult,7/02/2017,45
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO30,9.7,Female,Adult,7/02/2017,44.8
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO1,8.3,Male,Adult,7/02/2017,44.2
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO2,9.7,Female,Adult,7/02/2017,42.4
Paradox Mine,CO,38.433,-108.954,Corynorhinus townsendii,COTO185,10.7,Female,Adult,13/10/2017,43.9
Paradox Mine,CO,38.433,-108.954,Myotis ciliolabrum,MYCI25,5.5,Female,Adult,13/10/2017,34.6
Paradox Mine,CO,38.433,-108.954,Myotis thysanodes,MYTH24,9.1,Male,Adult,13/10/2017,42.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU1,4.9,Male,Adult,28/01/2017,35.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU2,4.8,Female,Adult,28/01/2017,34.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU3,5.9,Female,Adult,28/01/2017,33.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU4,5.5,Female,Adult,28/01/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU5,5.1,Male,Adult,28/01/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU6,4.9,Male,Adult,28/01/2017,33.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU7,5.2,Female,Adult,28/01/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU8,5.2,Male,Adult,28/01/2017,34.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU9,5.4,Female,Adult,28/01/2017,33.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU10,5.4,Female,Adult,28/01/2017,33.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU11,5.1,Female,Adult,28/01/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU12,6.2,Female,Adult,28/01/2017,35.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU13,5.6,Female,Adult,28/01/2017,34.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU14,5.3,Female,Adult,28/01/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU15,4.9,Male,Adult,28/01/2017,34.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU16,4.9,Female,Adult,28/01/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU17,5.2,Male,Adult,28/01/2017,32.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU18,5.3,Male,Adult,28/01/2017,34.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU19,6,Male,Adult,28/01/2017,35
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU20,6.8,Female,Adult,28/01/2017,34.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE1,13.1,Female,Adult,25/02/2017,45.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE2,12.5,Male,Adult,25/02/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE3,12.6,Male,Adult,25/02/2017,46.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE4,12.1,Female,Adult,25/02/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE5,10.7,Female,Adult,25/02/2017,47.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE6,12.6,Female,Adult,25/02/2017,44
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE7,12.1,Female,Adult,25/02/2017,45.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE8,11.7,Female,Adult,25/02/2017,44
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE9,12.6,Female,Adult,25/02/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE10,12.7,Male,Adult,25/02/2017,45.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE11,11.1,Male,Adult,25/02/2017,45.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE12,13.8,Male,Adult,25/02/2017,46.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE13,11,Male,Adult,25/02/2017,45
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE14,12.3,Female,Adult,25/02/2017,45.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE15,11.3,Male,Adult,25/02/2017,44.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE16,11.6,Female,Adult,25/02/2017,46
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE17,12.5,Female,Adult,25/02/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE18,12.1,Female,Adult,25/02/2017,45
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE19,11.8,Female,Adult,25/02/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE20,12.8,Female,Adult,25/02/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE21,12.7,Female,Adult,25/02/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE22,12.5,Male,Adult,25/02/2017,45.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE23,14.6,Female,Adult,25/02/2017,48.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE24,11.3,Female,Adult,25/02/2017,46.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE25,11.1,Female,Adult,25/02/2017,45.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE26,12.9,Female,Adult,25/02/2017,47.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE27,10.8,Male,Adult,25/02/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE28,11.9,Male,Adult,25/02/2017,43.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE29,12.9,Male,Adult,25/02/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE30,10.6,Male,Adult,25/02/2017,43.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU21,5.7,Male,Adult,28/01/2017,32.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU22,6.2,Female,Adult,28/01/2017,34.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU23,5.3,Female,Adult,28/01/2017,33.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU24,5.8,Female,Adult,28/01/2017,37.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU25,6.2,Female,Adult,28/01/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU26,7,Female,Adult,28/01/2017,34.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU27,6,Female,Adult,28/01/2017,34.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU28,5.4,Male,Adult,28/01/2017,35.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU29,5.4,Female,Adult,28/01/2017,33.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU30,5.4,Male,Adult,28/01/2017,34.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU31,5.2,Male,Adult,28/01/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Corynorhinus townsendii,COTO186,13,Female,Adult,29/10/2017,43
Selman Living Lab Cave,OK,36.712692,-99.258184,Eptesicus fuscus,EPFU7,25.6,Male,Adult,29/10/2017,47.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU32,6.1,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU33,6.4,Male,Adult,30/10/2017,33.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU34,7.3,Female,Adult,30/10/2017,33.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU35,7.8,Female,Adult,30/10/2017,35.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU36,7.6,Female,Adult,30/10/2017,34.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU37,7.1,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU38,6.9,Male,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU39,6.3,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU40,7.3,Male,Adult,30/10/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU41,7.8,Female,Adult,30/10/2017,35.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU42,7,Female,Adult,30/10/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU43,6.8,Male,Adult,30/10/2017,34.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU44,6.4,Male,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU45,7.2,Male,Adult,30/10/2017,35.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU46,6.5,Female,Adult,30/10/2017,33.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU47,6.5,Male,Adult,30/10/2017,33.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU48,7.7,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU49,7.4,Female,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU50,7.2,Female,Adult,30/10/2017,32.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU51,7.4,Female,Adult,30/10/2017,34.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU52,7.2,Female,Adult,30/10/2017,34.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU53,7.5,Female,Adult,30/10/2017,35.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU54,7.1,Male,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE31,14.4,Female,Adult,29/10/2017,47.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE32,13.5,Female,Adult,29/10/2017,44.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE33,12.1,Male,Adult,29/10/2017,42.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE34,11.9,Male,Adult,29/10/2017,42.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE35,12.7,Male,Adult,29/10/2017,42.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE36,12.2,Male,Adult,29/10/2017,41.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE37,12.8,Male,Adult,29/10/2017,44.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE38,12.8,Male,Adult,29/10/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE39,15.3,Male,Adult,29/10/2017,44.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE40,14,Male,Adult,29/10/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE41,16.8,Female,Adult,29/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE42,13.9,Male,Adult,29/10/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE43,14,Male,Adult,29/10/2017,43.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE44,13.6,Male,Adult,29/10/2017,42.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE45,14.5,Female,Adult,29/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE46,16.2,Female,Adult,29/10/2017,44.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE47,14.4,Female,Adult,29/10/2017,43.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE48,16.3,Female,Adult,29/10/2017,45.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE49,15.6,Male,Adult,29/10/2017,43
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE50,13.7,Male,Adult,29/10/2017,44.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE51,15,Male,Adult,29/10/2017,45.8
